#locusName	Id	IdType	description if any, GO is via pfam2go/interpro
Sphfalx0113s0018	PF08245	PFAM	Mur ligase middle domain
Sphfalx0113s0018	PF02875	PFAM	Mur ligase family, glutamate ligase domain
Sphfalx0026s0009	PF04564	PFAM	U-box domain
Sphfalx0026s0009	PF00514	PFAM	Armadillo/beta-catenin-like repeat
Sphfalx0103s0067	PF14432	PFAM	DYW family of nucleic acid deaminases
Sphfalx0103s0067	PF01535	PFAM	PPR repeat
Sphfalx0103s0067	PF13041	PFAM	PPR repeat family 
Sphfalx0002s0386	PF00071	PFAM	Ras family
Sphfalx0002s0386	PF10199	PFAM	Alpha and gamma adaptin binding protein p34
Sphfalx0122s0030	PF13952	PFAM	Domain of unknown function (DUF4216)
Sphfalx0122s0030	PF13960	PFAM	Domain of unknown function (DUF4218)
Sphfalx0051s0033	PF00268	PFAM	Ribonucleotide reductase, small chain
Sphfalx0036s0007	PF02469	PFAM	Fasciclin domain
Sphfalx0085s0026	PF00179	PFAM	Ubiquitin-conjugating enzyme
Sphfalx0298s0001	PF14214	PFAM	Helitron helicase-like domain at N-terminus
Sphfalx0298s0001	PF05970	PFAM	PIF1-like helicase
Sphfalx0245s0017	PF08263	PFAM	Leucine rich repeat N-terminal domain
Sphfalx0245s0017	PF00069	PFAM	Protein kinase domain
Sphfalx0009s0301	PF13893	PFAM	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
Sphfalx0009s0301	PF00642	PFAM	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
Sphfalx0047s0059	PF03330	PFAM	Lytic transglycolase
Sphfalx0047s0059	PF01357	PFAM	Pollen allergen
Sphfalx0008s0056	PF03195	PFAM	Lateral organ boundaries (LOB) domain
Sphfalx0005s0002	PF00931	PFAM	NB-ARC domain
Sphfalx0125s0018	PF12932	PFAM	Vesicle coat trafficking protein Sec16 mid-region
Sphfalx0125s0018	PF12931	PFAM	Sec23-binding domain of Sec16
Sphfalx0006s0385	PF04931	PFAM	DNA polymerase phi
Sphfalx0087s0082	PF12222	PFAM	Peptide N-acetyl-beta-D-glucosaminyl asparaginase amidase A
Sphfalx0075s0035	PF01687	PFAM	Riboflavin kinase
Sphfalx0095s0053	PF08498	PFAM	Sterol methyltransferase C-terminal
Sphfalx0095s0053	PF08241	PFAM	Methyltransferase domain
Sphfalx0059s0101	PF03514	PFAM	GRAS domain family
Sphfalx0037s0053	PF08743	PFAM	Nse4 C-terminal
Sphfalx0080s0018	PF14492	PFAM	Elongation Factor G, domain II
Sphfalx0080s0018	PF03764	PFAM	Elongation factor G, domain IV
Sphfalx0080s0018	PF00679	PFAM	Elongation factor G C-terminus
Sphfalx0080s0018	PF00009	PFAM	Elongation factor Tu GTP binding domain
Sphfalx0082s0031	PF03470	PFAM	XS zinc finger domain
Sphfalx0082s0031	PF03468	PFAM	XS domain
Sphfalx0082s0031	PF03469	PFAM	XH domain
Sphfalx0228s0028	PF00847	PFAM	AP2 domain
Sphfalx0074s0086	PF09465	PFAM	Lamin-B receptor of TUDOR domain
Sphfalx0074s0086	PF03735	PFAM	ENT domain
Sphfalx0104s0005	PF06813	PFAM	Nodulin-like
Sphfalx0062s0118	PF01907	PFAM	Ribosomal protein L37e
Sphfalx0080s0008	PF03810	PFAM	Importin-beta N-terminal domain
Sphfalx0315s0014	PF13864	PFAM	Calmodulin-binding
Sphfalx0110s0031	PF00098	PFAM	Zinc knuckle
Sphfalx0110s0031	PF08284	PFAM	Retroviral aspartyl protease
Sphfalx0110s0031	PF00665	PFAM	Integrase core domain
Sphfalx0110s0031	PF00385	PFAM	Chromo (CHRromatin Organisation MOdifier) domain
Sphfalx0110s0031	PF03732	PFAM	Retrotransposon gag protein 
Sphfalx0110s0031	PF00078	PFAM	Reverse transcriptase (RNA-dependent DNA polymerase)
Sphfalx0071s0028	PF03106	PFAM	WRKY DNA -binding domain
Sphfalx0254s0016	PF00141	PFAM	Peroxidase
Sphfalx0023s0132	PF00067	PFAM	Cytochrome P450
Sphfalx0035s0155	PF10604	PFAM	Polyketide cyclase / dehydrase and lipid transport
Sphfalx0035s0155	PF00407	PFAM	Pathogenesis-related protein Bet v I family
Sphfalx0019s0032	PF04419	PFAM	4F5 protein family
Sphfalx0102s0014	PF08268	PFAM	F-box associated domain
Sphfalx0156s0007	PF04146	PFAM	YT521-B-like domain
Sphfalx0188s0021	PF00195	PFAM	Chalcone and stilbene synthases, N-terminal domain
Sphfalx0000s0342	PF12894	PFAM	Anaphase-promoting complex subunit 4 WD40 domain
Sphfalx0000s0342	PF12896	PFAM	Anaphase-promoting complex, cyclosome, subunit 4
Sphfalx0002s0011	PF01501	PFAM	Glycosyl transferase family 8
Sphfalx0000s0459	PF04718	PFAM	Mitochondrial ATP synthase g subunit
Sphfalx0036s0090	PF00561	PFAM	alpha/beta hydrolase fold
Sphfalx0150s0002	PF14432	PFAM	DYW family of nucleic acid deaminases
Sphfalx0150s0002	PF01535	PFAM	PPR repeat
Sphfalx0150s0002	PF13041	PFAM	PPR repeat family 
Sphfalx0017s0200	PF13499	PFAM	EF-hand domain pair
Sphfalx0017s0200	PF13833	PFAM	EF-hand domain pair
Sphfalx0027s0123	PF02797	PFAM	Chalcone and stilbene synthases, C-terminal domain
Sphfalx0027s0123	PF00195	PFAM	Chalcone and stilbene synthases, N-terminal domain
Sphfalx0013s0014	PF00697	PFAM	N-(5'phosphoribosyl)anthranilate (PRA) isomerase
Sphfalx0006s0328	PF00390	PFAM	Malic enzyme, N-terminal domain
Sphfalx0006s0328	PF03949	PFAM	Malic enzyme, NAD binding domain
Sphfalx0007s0219	PF00153	PFAM	Mitochondrial carrier protein
Sphfalx0181s0006	PF01979	PFAM	Amidohydrolase family
Sphfalx0110s0029	PF01734	PFAM	Patatin-like phospholipase
Sphfalx0359s0013	PF07444	PFAM	Ycf66 protein N-terminus
Sphfalx0038s0038	PF02777	PFAM	Iron/manganese superoxide dismutases, C-terminal domain
Sphfalx0016s0272	PF00106	PFAM	short chain dehydrogenase
Sphfalx0089s0020	PF00241	PFAM	Cofilin/tropomyosin-type actin-binding protein
Sphfalx0019s0131	PF00254	PFAM	FKBP-type peptidyl-prolyl cis-trans isomerase
Sphfalx0158s0009	PF00361	PFAM	Proton-conducting membrane transporter
Sphfalx0102s0001	PF03492	PFAM	SAM dependent carboxyl methyltransferase
Sphfalx0034s0026	PF00118	PFAM	TCP-1/cpn60 chaperonin family
Sphfalx0056s0064	PF14432	PFAM	DYW family of nucleic acid deaminases
Sphfalx0056s0064	PF01535	PFAM	PPR repeat
Sphfalx0056s0064	PF13041	PFAM	PPR repeat family 
Sphfalx0021s0005	PF02496	PFAM	ABA/WDS induced protein
Sphfalx0002s0166	PF01929	PFAM	Ribosomal protein L14
Sphfalx0119s0063	PF14705	PFAM	Costars
Sphfalx0006s0176	PF07714	PFAM	Protein tyrosine kinase
Sphfalx0012s0267	PF00004	PFAM	ATPase family associated with various cellular activities (AAA)
Sphfalx0116s0023	PF00010	PFAM	Helix-loop-helix DNA-binding domain
Sphfalx0362s0003	PF00675	PFAM	Insulinase (Peptidase family M16)
Sphfalx0362s0003	PF05193	PFAM	Peptidase M16 inactive domain
Sphfalx0362s0003	PF08367	PFAM	Peptidase M16C associated
Sphfalx0011s0085	PF00141	PFAM	Peroxidase
Sphfalx0040s0077	PF00141	PFAM	Peroxidase
Sphfalx0184s0015	PF00097	PFAM	Zinc finger, C3HC4 type (RING finger)
Sphfalx0184s0015	PF00642	PFAM	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
Sphfalx0184s0015	PF13456	PFAM	Reverse transcriptase-like
Sphfalx0184s0015	PF01485	PFAM	IBR domain, a half RING-finger domain
Sphfalx0049s0087	PF05970	PFAM	PIF1-like helicase
Sphfalx0015s0148	PF06351	PFAM	Allene oxide cyclase
Sphfalx0226s0009	PF03106	PFAM	WRKY DNA -binding domain
Sphfalx0239s0002	PF00628	PFAM	PHD-finger
Sphfalx0052s0042	PF08477	PFAM	Ras of Complex, Roc, domain of DAPkinase
Sphfalx0106s0004	PF01039	PFAM	Carboxyl transferase domain
Sphfalx0001s0184	PF00080	PFAM	Copper/zinc superoxide dismutase (SODC)
Sphfalx0006s0393	PF14009	PFAM	Domain of unknown function (DUF4228)
Sphfalx0003s0006	PF00620	PFAM	RhoGAP domain
Sphfalx0058s0003	PF00027	PFAM	Cyclic nucleotide-binding domain
Sphfalx0058s0003	PF07885	PFAM	Ion channel
Sphfalx0058s0003	PF11834	PFAM	KHA, dimerisation domain of potassium ion channel
Sphfalx0058s0003	PF13857	PFAM	Ankyrin repeats (many copies)
Sphfalx0058s0003	PF12796	PFAM	Ankyrin repeats (3 copies)
Sphfalx0252s0016	PF03195	PFAM	Lateral organ boundaries (LOB) domain
Sphfalx0255s0001	PF00902	PFAM	Sec-independent protein translocase protein (TatC)
Sphfalx0047s0019	PF03952	PFAM	Enolase, N-terminal domain
Sphfalx0047s0019	PF00113	PFAM	Enolase, C-terminal TIM barrel domain
Sphfalx0052s0114	PF03643	PFAM	Vacuolar protein sorting-associated protein 26 
Sphfalx0033s0171	PF14773	PFAM	Helicase-associated putative binding domain, C-terminal
Sphfalx0033s0171	PF04851	PFAM	Type III restriction enzyme, res subunit
Sphfalx0033s0171	PF00271	PFAM	Helicase conserved C-terminal domain
Sphfalx0000s0036	PF08766	PFAM	DEK C terminal domain
Sphfalx0000s0036	PF02201	PFAM	SWIB/MDM2 domain
Sphfalx0100s0023	PF00646	PFAM	F-box domain
Sphfalx0172s0024	PF00628	PFAM	PHD-finger
Sphfalx0031s0167	PF00098	PFAM	Zinc knuckle
Sphfalx0031s0167	PF13976	PFAM	GAG-pre-integrase domain
Sphfalx0031s0167	PF14223	PFAM	gag-polypeptide of LTR copia-type
Sphfalx0213s0020	PF00023	PFAM	Ankyrin repeat
Sphfalx0213s0020	PF12796	PFAM	Ankyrin repeats (3 copies)
Sphfalx0021s0173	PF02330	PFAM	Mitochondrial glycoprotein
Sphfalx0104s0054	PF02225	PFAM	PA domain
Sphfalx0104s0054	PF13639	PFAM	Ring finger domain
Sphfalx0037s0117	PF01753	PFAM	MYND finger
Sphfalx0635s0002	PF01370	PFAM	NAD dependent epimerase/dehydratase family
Sphfalx0294s0015	PF00504	PFAM	Chlorophyll A-B binding protein
Sphfalx0138s0040	PF14632	PFAM	Acidic N-terminal SPT6
Sphfalx0138s0040	PF14639	PFAM	Holliday-junction resolvase-like of SPT6 
Sphfalx0138s0040	PF14641	PFAM	Helix-turn-helix DNA-binding domain of SPT6
Sphfalx0138s0040	PF14635	PFAM	Helix-hairpin-helix motif                       
Sphfalx0138s0040	PF14878	PFAM	
Sphfalx0138s0040	PF14633	PFAM	SH2 domain
Sphfalx0000s0771	PF00004	PFAM	ATPase family associated with various cellular activities (AAA)
Sphfalx0007s0284	PF14214	PFAM	Helitron helicase-like domain at N-terminus
Sphfalx0007s0284	PF05970	PFAM	PIF1-like helicase
Sphfalx0272s0012	PF03803	PFAM	Scramblase 
Sphfalx0434s0003	PF00081	PFAM	Iron/manganese superoxide dismutases, alpha-hairpin domain
Sphfalx0434s0003	PF02777	PFAM	Iron/manganese superoxide dismutases, C-terminal domain
Sphfalx0003s0023	PF13639	PFAM	Ring finger domain
Sphfalx0003s0046	PF13371	PFAM	Tetratricopeptide repeat
Sphfalx0003s0046	PF13405	PFAM	EF-hand domain
Sphfalx0003s0046	PF13328	PFAM	HD domain
Sphfalx0003s0046	PF04607	PFAM	Region found in RelA / SpoT proteins
Sphfalx0236s0017	PF08240	PFAM	Alcohol dehydrogenase GroES-like domain
Sphfalx0236s0017	PF13602	PFAM	Zinc-binding dehydrogenase
Sphfalx0003s0314	PF01490	PFAM	Transmembrane amino acid transporter protein
Sphfalx0031s0133	PF05637	PFAM	galactosyl transferase GMA12/MNN10 family
Sphfalx0114s0008	PF00646	PFAM	F-box domain
Sphfalx0011s0105	PF02212	PFAM	Dynamin GTPase effector domain
Sphfalx0011s0105	PF00350	PFAM	Dynamin family
Sphfalx0011s0105	PF01031	PFAM	Dynamin central region
Sphfalx0085s0033	PF07899	PFAM	Frigida-like protein
Sphfalx0032s0190	PF00646	PFAM	F-box domain
Sphfalx0032s0190	PF01344	PFAM	Kelch motif
Sphfalx0067s0011	PF00701	PFAM	Dihydrodipicolinate synthetase family
Sphfalx0256s0011	PF04832	PFAM	SOUL heme-binding protein
Sphfalx0101s0061	PF00141	PFAM	Peroxidase
Sphfalx0064s0001	PF04081	PFAM	DNA polymerase delta, subunit 4 
Sphfalx0056s0054	PF00168	PFAM	C2 domain
Sphfalx0169s0010	PF03330	PFAM	Lytic transglycolase
Sphfalx0169s0024	PF15477	PFAM	Small acidic protein family
Sphfalx0035s0037	PF13639	PFAM	Ring finger domain
Sphfalx0000s0336	PF00657	PFAM	GDSL-like Lipase/Acylhydrolase
Sphfalx0068s0018	PF10075	PFAM	CSN8/PSMD8/EIF3K family
Sphfalx0004s0017	PF05562	PFAM	Cold acclimation protein WCOR413
Sphfalx0000s0360	PF00650	PFAM	CRAL/TRIO domain
Sphfalx0020s0150	PF12763	PFAM	Cytoskeletal-regulatory complex EF hand
Sphfalx0020s0150	PF00350	PFAM	Dynamin family
Sphfalx0020s0150	PF16880	PFAM	N-terminal EH-domain containing protein
Sphfalx0025s0100	PF00069	PFAM	Protein kinase domain
Sphfalx0001s0078	PF13921	PFAM	Myb-like DNA-binding domain
Sphfalx0523s0002	PF04998	PFAM	RNA polymerase Rpb1, domain 5
Sphfalx0044s0101	PF07466	PFAM	Protein of unknown function (DUF1517)
Sphfalx0050s0023	PF00076	PFAM	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
Sphfalx0049s0112	PF00226	PFAM	DnaJ domain
Sphfalx0000s0087	PF13499	PFAM	EF-hand domain pair
Sphfalx0054s0042	PF00400	PFAM	WD domain, G-beta repeat
Sphfalx0175s0044	PF00179	PFAM	Ubiquitin-conjugating enzyme
Sphfalx0279s0022	PF13180	PFAM	PDZ domain
Sphfalx0279s0022	PF00089	PFAM	Trypsin
Sphfalx0160s0013	PF00665	PFAM	Integrase core domain
Sphfalx0160s0013	PF09337	PFAM	H2C2 zinc finger
Sphfalx0160s0013	PF00078	PFAM	Reverse transcriptase (RNA-dependent DNA polymerase)
Sphfalx0160s0013	PF00385	PFAM	Chromo (CHRromatin Organisation MOdifier) domain
Sphfalx0104s0019	PF16711	PFAM	Actin-binding domain of plant-specific actin-binding protein
Sphfalx0104s0019	PF16712	PFAM	Coiled-coil regions of plant-specific actin-binding protein
Sphfalx0104s0019	PF16709	PFAM	Ig domain of plant-specific actin-binding protein
Sphfalx0004s0060	PF02358	PFAM	Trehalose-phosphatase
Sphfalx0069s0044	PF08450	PFAM	SMP-30/Gluconolactonase/LRE-like region
Sphfalx0035s0129	PF13716	PFAM	Divergent CRAL/TRIO domain
Sphfalx0017s0189	PF00046	PFAM	Homeodomain
Sphfalx0085s0062	PF01293	PFAM	Phosphoenolpyruvate carboxykinase
Sphfalx0019s0022	PF09334	PFAM	tRNA synthetases class I (M)
Sphfalx0025s0077	PF00400	PFAM	WD domain, G-beta repeat
Sphfalx0025s0077	PF02138	PFAM	Beige/BEACH domain
Sphfalx0020s0019	PF01066	PFAM	CDP-alcohol phosphatidyltransferase
Sphfalx0332s0003	PF05970	PFAM	PIF1-like helicase
Sphfalx0332s0003	PF14214	PFAM	Helitron helicase-like domain at N-terminus
Sphfalx0252s0011	PF02558	PFAM	Ketopantoate reductase PanE/ApbA
Sphfalx0252s0011	PF07479	PFAM	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus
Sphfalx0014s0018	PF13639	PFAM	Ring finger domain
Sphfalx0125s0064	PF00153	PFAM	Mitochondrial carrier protein
Sphfalx0004s0050	PF16363	PFAM	GDP-mannose 4,6 dehydratase
Sphfalx0077s0002	PF14432	PFAM	DYW family of nucleic acid deaminases
Sphfalx0001s0362	PF00724	PFAM	NADH:flavin oxidoreductase / NADH oxidase family
Sphfalx0030s0079	PF03901	PFAM	Alg9-like mannosyltransferase family
Sphfalx0137s0004	PF12066	PFAM	Domain of unknown function (DUF3546)
Sphfalx0137s0004	PF04959	PFAM	Arsenite-resistance protein 2
Sphfalx0012s0236	PF01363	PFAM	FYVE zinc finger
Sphfalx0033s0132	PF13952	PFAM	Domain of unknown function (DUF4216)
Sphfalx0033s0132	PF13960	PFAM	Domain of unknown function (DUF4218)
Sphfalx0028s0158	PF15704	PFAM	Mitochondrial ATP synthase subunit
Sphfalx0001s0029	PF00651	PFAM	BTB/POZ domain
Sphfalx0147s0026	PF02705	PFAM	K+ potassium transporter
Sphfalx0047s0099	PF02541	PFAM	Ppx/GppA phosphatase family
Sphfalx0006s0358	PF04824	PFAM	Conserved region of Rad21 / Rec8 like protein
Sphfalx0006s0358	PF04825	PFAM	N terminus of Rad21 / Rec8 like protein
Sphfalx0004s0037	PF13561	PFAM	Enoyl-(Acyl carrier protein) reductase
Sphfalx0121s0012	PF14604	PFAM	Variant SH3 domain
Sphfalx0014s0160	PF03759	PFAM	PRONE (Plant-specific Rop nucleotide exchanger)
Sphfalx0013s0178	PF14249	PFAM	Tocopherol cyclase
Sphfalx0082s0094	PF13920	PFAM	Zinc finger, C3HC4 type (RING finger)
Sphfalx0042s0013	PF05057	PFAM	Putative serine esterase (DUF676)
Sphfalx0042s0013	PF00931	PFAM	NB-ARC domain
Sphfalx0013s0032	PF01251	PFAM	Ribosomal protein S7e
Sphfalx0171s0014	PF00579	PFAM	tRNA synthetases class I (W and Y)
Sphfalx0156s0009	PF04193	PFAM	PQ loop repeat 
Sphfalx0063s0062	PF02770	PFAM	Acyl-CoA dehydrogenase, middle domain
Sphfalx0063s0062	PF14749	PFAM	Acyl-coenzyme A oxidase N-terminal
Sphfalx0063s0062	PF01756	PFAM	Acyl-CoA oxidase
Sphfalx0003s0155	PF01169	PFAM	Uncharacterized protein family UPF0016
Sphfalx0011s0089	PF08477	PFAM	Ras of Complex, Roc, domain of DAPkinase
Sphfalx0038s0085	PF00378	PFAM	Enoyl-CoA hydratase/isomerase
Sphfalx0312s0011	PF00924	PFAM	Mechanosensitive ion channel
Sphfalx0000s0267	PF00226	PFAM	DnaJ domain
Sphfalx0214s0026	PF08263	PFAM	Leucine rich repeat N-terminal domain
Sphfalx0210s0014	PF00069	PFAM	Protein kinase domain
Sphfalx0210s0014	PF00139	PFAM	Legume lectin domain
Sphfalx0258s0012	PF01918	PFAM	Alba
Sphfalx0006s0142	PF13855	PFAM	Leucine rich repeat
Sphfalx0006s0142	PF12819	PFAM	Malectin-like domain
Sphfalx0154s0021	PF00383	PFAM	Cytidine and deoxycytidylate deaminase zinc-binding region
Sphfalx0154s0021	PF08211	PFAM	Cytidine and deoxycytidylate deaminase zinc-binding region 
Sphfalx0125s0009	PF05191	PFAM	Adenylate kinase, active site lid
Sphfalx0125s0009	PF00406	PFAM	Adenylate kinase
Sphfalx0033s0153	PF01218	PFAM	Coproporphyrinogen III oxidase
Sphfalx0005s0091	PF01210	PFAM	NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus
Sphfalx0005s0091	PF07479	PFAM	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus
Sphfalx0002s0146	PF05687	PFAM	BES1/BZR1 plant transcription factor, N-terminal
Sphfalx0206s0007	PF00361	PFAM	Proton-conducting membrane transporter
Sphfalx0042s0026	PF05739	PFAM	SNARE domain
Sphfalx0042s0026	PF14523	PFAM	Syntaxin-like protein
Sphfalx0175s0049	PF04564	PFAM	U-box domain
Sphfalx0056s0086	PF07992	PFAM	Pyridine nucleotide-disulphide oxidoreductase
Sphfalx0007s0303	PF00403	PFAM	Heavy-metal-associated domain
Sphfalx0108s0081	PF03221	PFAM	Tc5 transposase DNA-binding domain
Sphfalx0108s0081	PF03184	PFAM	DDE superfamily endonuclease
Sphfalx0037s0121	PF00847	PFAM	AP2 domain
Sphfalx0146s0034	PF02245	PFAM	Methylpurine-DNA glycosylase (MPG)
Sphfalx0108s0037	PF04117	PFAM	Mpv17 / PMP22 family 
Sphfalx0131s0019	PF03254	PFAM	Xyloglucan fucosyltransferase
Sphfalx0043s0066	PF00433	PFAM	Protein kinase C terminal domain
Sphfalx0043s0066	PF14531	PFAM	Kinase-like
Sphfalx0016s0255	PF03055	PFAM	Retinal pigment epithelial membrane protein
Sphfalx0044s0087	PF05512	PFAM	AWPM-19-like family
Sphfalx0191s0003	PF00249	PFAM	Myb-like DNA-binding domain
Sphfalx0191s0003	PF14379	PFAM	MYB-CC type transfactor, LHEQLE motif
Sphfalx0028s0034	PF13962	PFAM	Domain of unknown function
Sphfalx0028s0034	PF12796	PFAM	Ankyrin repeats (3 copies)
Sphfalx0125s0003	PF00571	PFAM	CBS domain
Sphfalx0018s0206	PF00646	PFAM	F-box domain
Sphfalx0206s0025	PF00248	PFAM	Aldo/keto reductase family
Sphfalx0053s0109	PF00069	PFAM	Protein kinase domain
Sphfalx0105s0015	PF02705	PFAM	K+ potassium transporter
Sphfalx0041s0122	PF00319	PFAM	SRF-type transcription factor (DNA-binding and dimerisation domain)
Sphfalx0171s0017	PF13833	PFAM	EF-hand domain pair
Sphfalx0171s0017	PF01553	PFAM	Acyltransferase
Sphfalx0026s0004	PF07690	PFAM	Major Facilitator Superfamily
Sphfalx0102s0054	PF00163	PFAM	Ribosomal protein S4/S9 N-terminal domain
Sphfalx0102s0054	PF01479	PFAM	S4 domain
Sphfalx0000s0123	PF12733	PFAM	Cadherin-like beta sandwich domain
Sphfalx0082s0020	PF00249	PFAM	Myb-like DNA-binding domain
Sphfalx0037s0138	PF00931	PFAM	NB-ARC domain
Sphfalx0001s0176	PF14770	PFAM	Transmembrane protein 18
Sphfalx0159s0017	PF02434	PFAM	Fringe-like
Sphfalx0098s0006	PF08492	PFAM	SRP72 RNA-binding domain
Sphfalx0098s0006	PF17004	PFAM	Putative TPR-like repeat
Sphfalx0329s0001	PF00505	PFAM	HMG (high mobility group) box
Sphfalx0223s0022	PF00307	PFAM	Calponin homology (CH) domain
Sphfalx0223s0022	PF00225	PFAM	Kinesin motor domain
Sphfalx0189s0032	PF00078	PFAM	Reverse transcriptase (RNA-dependent DNA polymerase)
Sphfalx0043s0031	PF12695	PFAM	Alpha/beta hydrolase family
Sphfalx0065s0036	PF01926	PFAM	50S ribosome-binding GTPase
Sphfalx0065s0036	PF08153	PFAM	NGP1NT (NUC091) domain
Sphfalx0045s0071	PF02705	PFAM	K+ potassium transporter
Sphfalx0002s0126	PF00025	PFAM	ADP-ribosylation factor family
Sphfalx0170s0041	PF14432	PFAM	DYW family of nucleic acid deaminases
Sphfalx0170s0041	PF01535	PFAM	PPR repeat
Sphfalx0170s0041	PF13041	PFAM	PPR repeat family 
Sphfalx0038s0131	PF12695	PFAM	Alpha/beta hydrolase family
Sphfalx0166s0007	PF00305	PFAM	Lipoxygenase
Sphfalx0074s0054	PF00338	PFAM	Ribosomal protein S10p/S20e
Sphfalx0090s0057	PF01926	PFAM	50S ribosome-binding GTPase
Sphfalx0090s0057	PF01018	PFAM	GTP1/OBG
Sphfalx0065s0024	PF12766	PFAM	Pyridoxamine 5'-phosphate oxidase
Sphfalx0394s0003	PF04209	PFAM	homogentisate 1,2-dioxygenase
Sphfalx0142s0008	PF03184	PFAM	DDE superfamily endonuclease
Sphfalx0024s0055	PF00444	PFAM	Ribosomal protein L36
Sphfalx0086s0033	PF00447	PFAM	HSF-type DNA-binding
Sphfalx0174s0012	PF07786	PFAM	Protein of unknown function (DUF1624)
Sphfalx0100s0033	PF02470	PFAM	MlaD protein
Sphfalx0083s0078	PF05970	PFAM	PIF1-like helicase
Sphfalx0009s0302	PF01336	PFAM	OB-fold nucleic acid binding domain
Sphfalx0009s0302	PF16900	PFAM	Replication protein A OB domain
Sphfalx0009s0302	PF08646	PFAM	Replication factor-A C terminal domain
Sphfalx0103s0057	PF13960	PFAM	Domain of unknown function (DUF4218)
Sphfalx0103s0057	PF02992	PFAM	Transposase family tnp2
Sphfalx0183s0004	PF05631	PFAM	Sugar-tranasporters, 12 TM
Sphfalx0197s0011	PF07727	PFAM	Reverse transcriptase (RNA-dependent DNA polymerase)
Sphfalx0197s0011	PF13976	PFAM	GAG-pre-integrase domain
Sphfalx0186s0017	PF13960	PFAM	Domain of unknown function (DUF4218)
Sphfalx0015s0237	PF12819	PFAM	Malectin-like domain
Sphfalx0177s0036	PF01070	PFAM	FMN-dependent dehydrogenase
Sphfalx0008s0157	PF10433	PFAM	Mono-functional DNA-alkylating methyl methanesulfonate N-term
Sphfalx0242s0003	PF00274	PFAM	Fructose-bisphosphate aldolase class-I
Sphfalx0022s0178	PF03759	PFAM	PRONE (Plant-specific Rop nucleotide exchanger)
Sphfalx0091s0016	PF00098	PFAM	Zinc knuckle
Sphfalx0091s0016	PF08284	PFAM	Retroviral aspartyl protease
Sphfalx0091s0016	PF00665	PFAM	Integrase core domain
Sphfalx0091s0016	PF00385	PFAM	Chromo (CHRromatin Organisation MOdifier) domain
Sphfalx0091s0016	PF03732	PFAM	Retrotransposon gag protein 
Sphfalx0091s0016	PF00078	PFAM	Reverse transcriptase (RNA-dependent DNA polymerase)
Sphfalx0140s0045	PF02151	PFAM	UvrB/uvrC motif
Sphfalx0140s0045	PF07728	PFAM	AAA domain (dynein-related subfamily)
Sphfalx0140s0045	PF10431	PFAM	C-terminal, D2-small domain, of ClpB protein 
Sphfalx0140s0045	PF00004	PFAM	ATPase family associated with various cellular activities (AAA)
Sphfalx0140s0045	PF02861	PFAM	Clp amino terminal domain, pathogenicity island component
Sphfalx0205s0014	PF00098	PFAM	Zinc knuckle
Sphfalx0205s0014	PF14227	PFAM	
Sphfalx0178s0041	PF02535	PFAM	ZIP Zinc transporter
Sphfalx0113s0019	PF00847	PFAM	AP2 domain
Sphfalx0082s0014	PF01926	PFAM	50S ribosome-binding GTPase
Sphfalx0012s0149	PF00012	PFAM	Hsp70 protein
Sphfalx0005s0036	PF00931	PFAM	NB-ARC domain
Sphfalx0310s0006	PF03006	PFAM	Haemolysin-III related
Sphfalx0070s0027	PF00067	PFAM	Cytochrome P450
Sphfalx0050s0108	PF08240	PFAM	Alcohol dehydrogenase GroES-like domain
Sphfalx0073s0029	PF03641	PFAM	Possible lysine decarboxylase
Sphfalx0269s0004	PF00290	PFAM	Tryptophan synthase alpha chain
Sphfalx0007s0068	PF14009	PFAM	Domain of unknown function (DUF4228)
Sphfalx0068s0074	PF00412	PFAM	LIM domain
Sphfalx0068s0074	PF12315	PFAM	Protein DA1
Sphfalx0078s0030	PF02517	PFAM	CPBP intramembrane metalloprotease
Sphfalx0138s0028	PF13952	PFAM	Domain of unknown function (DUF4216)
Sphfalx0138s0028	PF13960	PFAM	Domain of unknown function (DUF4218)
Sphfalx0138s0028	PF02992	PFAM	Transposase family tnp2
Sphfalx0015s0229	PF11732	PFAM	Transcription- and export-related complex subunit
Sphfalx0015s0229	PF16134	PFAM	THO complex subunit 2 N-terminus
